,link,source,date,title,subtitle,author,rubrics,tags
0,polit.ru//news/2016/11/10/ps_impb/,http://polit.ru/rubric/proscience/,10 ноября 2016,Физик указал путь к «комнатной» сверхпроводимости,,,,_физика
0,polit.ru//news/2016/11/10/ps_mipt/,http://polit.ru/rubric/proscience/,10 ноября 2016,Наномоторы для нанороботов заводятся под действием света,,,,_нанотехнологии_физика_химия
0,polit.ru//news/2016/11/11/ps_oviraptorosaur/,http://polit.ru/rubric/proscience/,11 ноября 2016,Новый вид динозавров найден в Китае,,,,_биология _динозавры_палеонтология
0,polit.ru//news/2016/11/11/ps_tickle/,http://polit.ru/rubric/proscience/,11 ноября 2016,В мозге крыс обнаружен «центр щекотки»,,,,_биология _мозг_нейробиология
0,polit.ru//news/2016/11/14/ps_borgring/,http://polit.ru/rubric/proscience/,14 ноября 2016,В Дании нашли набор инструментов X века,,,,_археология_дания
0,polit.ru//news/2016/11/14/ps_insectfood/,http://polit.ru/rubric/proscience/,14 ноября 2016,Доступный источник пищевого железа ищут среди насекомых,,,,_биология _насекомые_пищевая промышленность
0,polit.ru//news/2016/11/14/ps_musket/,http://polit.ru/rubric/proscience/,14 ноября 2016,Мушкет китайского императора продан с аукциона,,,,_аукционы_история_китай
0,polit.ru//news/2016/11/14/ps_thorny_devil/,http://polit.ru/rubric/proscience/,14 ноября 2016,Ученые раскрыли секрет питья австралийской ящерицы,,,,_австралия_биология _рептилии
0,polit.ru//news/2016/11/15/ps_earthquake/,http://polit.ru/rubric/proscience/,15 ноября 2016,Землетрясение в Новой Зеландии озадачило ученых,,,,_геология_землетрясение_новая зеландия
0,polit.ru//news/2016/11/15/ps_siderophores/,http://polit.ru/rubric/proscience/,15 ноября 2016,Новые вакцины отбирают у бактерий железо,,,,_бактерии_биология _иммунология_медицина
0,polit.ru//news/2016/11/15/ps_west_nile/,http://polit.ru/rubric/proscience/,15 ноября 2016,Ученые предупреждают об опасности лихорадки Западного Нила,,,,_биология _вирусы_медицина
0,polit.ru//news/2016/11/16/ps_australia/,http://polit.ru/rubric/proscience/,16 ноября 2016,Австралия смещается в зависимости от времени года,,,,_австралия_геология_геофизика
0,polit.ru//news/2016/11/16/ps_mipt/,http://polit.ru/rubric/proscience/,16 ноября 2016,Кремниевые наноантенны будут управлять светом,,,,_физика
0,polit.ru//news/2016/11/16/ps_pessimist_pigs/,http://polit.ru/rubric/proscience/,16 ноября 2016,Свиньи-пессимисты настроены позитивнее при хороших условиях жизни,,,,_этология
0,polit.ru//news/2016/11/16/ps_tsimshian/,http://polit.ru/rubric/proscience/,16 ноября 2016,Европейские болезни оставили следы в геноме индейцев Северной Америки,,,,_биология _генетика_иммунология_история_канада
0,polit.ru//news/2016/11/17/ps_poison_ivy/,http://polit.ru/rubric/proscience/,17 ноября 2016,Ученые нашли управу на ядовитый плющ,,,,_биология _иммунология_медицина_растения
0,polit.ru//news/2016/11/17/ps_portraits/,http://polit.ru/rubric/proscience/,17 ноября 2016,Под портретом Ленина скрывался Николай II,,,,_история_санкт-петербург
0,polit.ru//news/2016/11/17/ps_pulsar/,http://polit.ru/rubric/proscience/,17 ноября 2016,Астрономы подтвердили существование «режима пропеллера» у нейтронных звезд,,,,_астрономия
0,polit.ru//news/2016/11/17/ps_vindonissa/,http://polit.ru/rubric/proscience/,17 ноября 2016,Необычный римский клад найден в Швейцарии,,,,_античность_археология_история_швейцария
0,polit.ru//news/2016/11/18/ps_frb/,http://polit.ru/rubric/proscience/,18 ноября 2016,Мощный радиоимпульс пришел с расстояния в миллиард световых лет,,,,_астрономия
0,polit.ru//news/2016/11/18/ps_n6/,http://polit.ru/rubric/proscience/,18 ноября 2016,Новое антитело нейтрализует 98 % штаммов ВИЧ,,,,_биология _вич/спид_медицина
