path,source,date,title,subtitle,author,rubrics,tags
https://chrdk.ru/news/biohimiki_nashli_predshestvennikov_protivorakovyh_preparatov_v_ogorodnoi_zeleni,https://chrdk.ru/,28.06.2016,Биохимики нашли предшественников противораковых препаратов в огородной зелени,,,,Молекулярная биология_Российская наука_Репортаж_Видео_Медицина_Наука в университетах
https://chrdk.ru/news/biohimiki_nauchilis_iskat_mutantnye_rakovye_belki,https://chrdk.ru/,25.08.2016,Биохимики научились искать мутантные раковые белки,,,,Информационные технологии_Молекулярная биология_Российская наука_Наука в университетах
https://chrdk.ru/news/biologi-izuchili-kruglykh-chervei-kotorye-perenosyat-zamorozku,https://chrdk.ru/,24.01.2017,"Биологи изучили круглых червей, которые переносят заморозку",,,,Биология_Животные
https://chrdk.ru/news/biologi-mgu-nashli-v-tverskoi-oblasti-novyi-vid-griba,https://chrdk.ru/,09.11.2017,Биологи МГУ нашли в Тверской области новый вид гриба,,,,Биология
https://chrdk.ru/news/biologi-nauchilis-prevrashchat-plokhoi-zhir-v-khoroshii,https://chrdk.ru/,21.09.2017,Биологи научились превращать «плохой» жир в «хороший»,,,,Молекулярная биология_Биология
https://chrdk.ru/news/biologi-proverili-gipotezu-babushki-na-kosatkakh,https://chrdk.ru/,16.01.2017,Биологи проверили «гипотезу бабушки» на косатках,,,,Науки о живом_Биология_Животные
https://chrdk.ru/news/biologi-rasshifrovali-strukturu-pautiny,https://chrdk.ru/,03.05.2017,Биологи определили молекулярную структуру паутины,,,,Науки о живом_Молекулярная биология_Биология
https://chrdk.ru/news/biologi-utochnili-reaktciyu-khomyachkov-na-zarazhenie-koshachei-dvuustkoi,https://chrdk.ru/,08.11.2017,Биологи уточнили реакцию хомячков на заражение кошачьей двуусткой,,,,Биология_Животные
https://chrdk.ru/news/biologi-vyyasnili-pochemu-stcink-ne-zadykhaetsya-v-peske,https://chrdk.ru/,18.11.2016,"Биологи выяснили, почему сцинк не задыхается в песке",,,,
https://chrdk.ru/news/biologi_ispytali_gen_beznogosti_zmei,https://chrdk.ru/,24.10.2016, Биологи испытали ген безногости змей,,,,Науки о живом_Генетика_Биология_Наука в университетах
https://chrdk.ru/news/biologi_nauchilis_diagnostirovat_melanomu_na_rannih_stadiyah,https://chrdk.ru/,20.04.2016,Биологи научились диагностировать меланому на ранних стадиях,,,,Молекулярная биология_Биология_Российская наука_Медицина
https://chrdk.ru/news/biologi_prosledili_rannuu_istoriu_vich_v_ssha,https://chrdk.ru/,28.10.2016,Биологи проследили раннюю историю ВИЧ в США,,,,Науки о живом_Биология_Медицина
https://chrdk.ru/news/biologi_vychislili_geny_zombi_aktivnye_v_techenie_neskolkih_dnei_posle_smerti,https://chrdk.ru/,23.06.2016,"Биологи вычислили гены-зомби, активные в течение нескольких дней после смерти",,,,Науки о живом_Молекулярная биология_Биология_Животные
https://chrdk.ru/news/biomembranes2016_conference,https://chrdk.ru/,13.09.2016,В МФТИ пройдет конференция по биомембранам,,,,Молекулярная биология_Российская наука_Наука в университетах_Анонс
https://chrdk.ru/news/bird_brain_neurons,https://chrdk.ru/,15.06.2016,"Плотность нейронов в птичьих мозгах выше, чем у млекопитающих",,,,Нейронауки_Биология_Животные
https://chrdk.ru/news/BlackHoles_and_potentialwell,https://chrdk.ru/,30.06.2016, Физики научились различать сверхкомпактные звезды и черные дыры,,,,Физика_Астрономия_Космос_Российская наука_Наука в университетах
https://chrdk.ru/news/blizhaishaya-k-zemle-potentcialno-obitaemaya-ekzoplaneta,https://chrdk.ru/,16.11.2017,Открыта ближайшая к Земле потенциально обитаемая экзопланета,,,,Астрономия
